Source.Name	Name	Mobile Number	Review Count	Rating	Catagory	Address	Website	Email Id	PlusCode	Closing Hours	latitude	latitude_1	Instagram Profile	Facebook Profile	Linkedin Profile	Twitter Profile	Images Folder
PAWN SHOP SUMATERA SELATAN	Pegadaian Simpang RCA		8 reviews	3.4	Pawn shop in Lubuklinggau, South Sumatra	Jl. Yos Sudarso No.97b, Jawa Kanan, Kec. Lubuk Linggau Tim. II, Kota Lubuklinggau, Sumatera Selatan 31613				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday Open 24 hours Sunday Closed Monday 8.00 am–3.00 pm	-41282488	1.041654936E+016					
PAWN SHOP SUMATERA SELATAN	Pegadaian Pallima		6 reviews	3.3	Pawn shop in Palembang, South Sumatra	Jl. Kolonel H. Barlian No.276, Suka Bangun, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30151				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-2.9774227E+016	1.047418269E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian Belitang		5 reviews	4.6	Corporate office in South Sumatra	VJPR+Q2V, Jl. Raya Gumawang, Gumawang, Kec. Belitang, Kabupaten Ogan Komering Ulu Timur, Sumatera Selatan 32382				Tuesday 7.30 am–3.00 pm Wednesday 7.30 am–3.00 pm Thursday 7.30 am–3.00 pm Friday 7.30 am–3.00 pm Saturday 7.30 am–12.00 pm Sunday Closed Monday 7.30 am–3.00 pm	-29246998	1.047130491E+016					
PAWN SHOP SUMATERA SELATAN	Pegadaian Pasar III	734424281	2 reviews	4	Pawn shop in Kepur, South Sumatra	Jl. Jenderal Sudirman No.22, RT.02/03, Pasar III Muara Enim, Pasar II Muara Enim, Muara Enim, Muara Enim Regency, South Sumatra 31315				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-32911802	1.028705158E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	PEGADAIAN SYARIAH		5 reviews	4.8	Bank in Palembang, South Sumatra	3MPV+Q7V, Sukodadi, Sukarami, Palembang City, South Sumatra 30961				Tuesday 7.30 am–3.00 pm Wednesday 7.30 am–3.00 pm Thursday 7.30 am–3.00 pm Friday 7.30 am–3.00 pm Saturday 7.30 am–12.30 pm Sunday Closed Monday 7.30 am–3.00 pm	-3.7854419E+016	1035362191	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian UPS Tegal Rejo	734424281	2 reviews	5	Pawn shop in South Sumatra	Jl. Joyodarmo, RT.03, Simpang Tegal Rejo Atas, Tj. Enim, Kec. Muara Enim, Kabupaten Muara Enim, Sumatera Selatan 31713				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-29508414	1.047339752E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian Syariah Atmo	81142433222	7 reviews	3.9	Financial institution in Palembang, South Sumatra	Jl. Kolonel Atmo No.420, RW.3, 17 Ilir, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30125				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.30 pm Sunday Closed Monday 8.00 am–3.00 pm	-29841862	1.047610805E+016					
PAWN SHOP SUMATERA SELATAN	Pegadaian UPC demang Lebar Dau	711350463	1 review	5	Pawn shop in Palembang, South Sumatra	Jl. Demang Lebar Daun, Lorok Pakjo, Palembang, Kota Palembang, Sumatera Selatan 30118				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-29732347	1047284368	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	KANTOR PEGADAIAN KOTA PAGAR ALAM		8 reviews	3.8	Corporate office in Pagar Alam, South Sumatra	X7J2+5MH, Bangun Jaya, Pagar Alam Utara, Pagar Alam City, South Sumatra 31518				Tuesday 8.00 am–5.00 pm Wednesday 8.00 am–5.00 pm Thursday 8.00 am–5.00 pm Friday 8.00 am–5.00 pm Saturday Closed Sunday Closed Monday 8.00 am–5.00 pm	-40195619	1.032517406E+016					
PAWN SHOP SUMATERA SELATAN	Pegadaian Pasar Baru	735321792	1 review	5	Financial institution in South Sumatra	V5HG+53H, Jl. Urip Sumoharjo, Baturaja Lama, Kec. Baturaja Timur, Kabupaten Ogan Komering Ulu, Sumatera Selatan 32125				Tuesday 7.30 am–3.00 pm Wednesday 7.30 am–3.00 pm Thursday 7.30 am–3.00 pm Friday 7.30 am–3.00 pm Saturday 7.30 am–12.00 pm Sunday Closed Monday 7.30 am–3.00 pm	-4122046699999999	1041752202	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian Muaraenim		9 reviews	4.7	Pawn shop in Kepur, South Sumatra	8QRF+WP4, Jl. Saleh Kidam, Ps. II Muara Enim, Kec. Muara Enim, Kabupaten Muara Enim, Sumatera Selatan 31313				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-3.6577313E+016	1037742952					
PAWN SHOP SUMATERA SELATAN	Pegadaian. PT	7115645215	4 reviews	2.8	Pawn shop in Palembang, South Sumatra	Jl. Klp. Gading Raya, Talang Klp., Kec. Alang-Alang Lebar, Kota Palembang, Sumatera Selatan 30155				Tuesday 8.00 am–4.00 pm Wednesday 8.00 am–4.00 pm Thursday 8.00 am–4.00 pm Friday 8.00 am–4.00 pm Saturday 8.00 am–4.00 pm Sunday Closed Monday 8.00 am–4.00 pm	-29913707	1047849368	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian Unit Pangkalan Balai	711891660	19 reviews	3.6	Pawn shop in South Sumatra	496W+H3W, Pangkalan Balai, Banyuasin III, Banyuasin Regency, South Sumatra 30911				Tuesday 7.30 am–3.00 pm Wednesday 7.30 am–3.00 pm Thursday 7.30 am–3.00 pm Friday 7.30 am–3.00 pm Saturday 7.30 am–3.00 pm Sunday Closed Monday 7.30 am–3.00 pm	-2.94329E+016	1046880577	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian - Upc Simpang Belimbing	711361529	14 reviews	4.1	Investment company in Kepur, South Sumatra	Jl. Lintas Utama Sumatera No.4, Ps. III Muara Enim, Kec. Muara Enim, Kabupaten Muara Enim, Sumatera Selatan 31613					-2.888508E+016	1043951908	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian UPC Simpang Belimbin	734421072	1 review	4	Pawn shop in South Sumatra	Simpang Pendopo, Ds Cinta Kasih, West Talang Ubi, Muara Enim, Penukal Abab Lematang Ilir Regency, South Sumatra 31211				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-2.9965833E+016	1047656944	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian UPC Suro	711357583				Jl. Ki Gede Ing Suro No.121, 22 Ilir, Kec. Bukit Kecil, Kota Palembang, Sumatera Selatan 30113				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-36671619	1037675764	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Perusahaan Umum Pegadaian	731321690	1 review	5	Bank in Jaya City, South Sumatra	JL. Mayor Ruslan, No. 11, Pasar Baru Kota Lahat, 31411, Ps. Lama, Kec. Lahat, Kabupaten Lahat, Sumatera Selatan 31419				Tuesday 8.00 am–4.00 pm Wednesday 8.00 am–4.00 pm Thursday 8.00 am–4.00 pm Friday 8.00 am–4.00 pm Saturday 8.00 am–1.00 pm Sunday Closed Monday 8.00 am–4.00 pm	-3.3020366E+016	1028551366					
PAWN SHOP SUMATERA SELATAN	Pegadaian UPC Poligon		3 reviews	2.3	Pawn shop in Palembang, South Sumatra	Jl. Raya Bukit Sejahtera, Bukit Lama, Kec. Ilir Bar. I, Kota Palembang, Sumatera Selatan				Tuesday 7.30 am–3.00 pm Wednesday 7.30 am–3.00 pm Thursday 7.30 am–3.00 pm Friday 7.30 am–3.00 pm Saturday 7.30 am–12.00 pm Sunday Closed Monday 7.30 am–3.00 pm	-3.2623176E+016	1.037984428E+016					
PAWN SHOP SUMATERA SELATAN	Pegadaian Indralaya		7 reviews	4.1	Financial institution in South Sumatra	RM25+GG3, Timbangan, Indralaya Utara, Ogan Ilir Regency, South Sumatra 30862					-29910576	1047567884					
PAWN SHOP SUMATERA SELATAN	Pegadaian UPC Segaran	711359654	1 review	5	Pawn shop in Palembang, South Sumatra	Jl. Segaran No.291, 14 Ilir, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30113				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-3.7902816E+016	1035385654	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	PT Pegadaian (Persero) Cabang Lahat		8 reviews	4.9	Bank in Jaya City, South Sumatra	6G5Q+R9F, Jl. Mayor Ruslan, Ps. Baru, Kec. Lahat, Kabupaten Lahat, Sumatera Selatan 31419					-3.0077606E+016	1.047201495E+016					
PAWN SHOP SUMATERA SELATAN	Pegadaian UPC Taba Pingin	733323128	9 reviews	4.4	Pawn shop in Lubuklinggau, South Sumatra	Jl. Yos Sudarso No.10A, Watervang, Kec. Lubuk Linggau Tim. I, Kota Lubuklinggau, Sumatera Selatan 31621				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-31987943	1.046588267E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian UPS Kol Burlian	734424281				Jl. Kolonel H Burlian No.Kel, Pasar III Muara Enim, Muara Enim, Muara Enim Regency, South Sumatra 31522				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-29816867	1.047648041E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian Syariah Sp 4 Lantas Baturaja		6 reviews	4	Corporate office in South Sumatra	Jl. Jenderal Ahmad Yani No.2, Baturaja Lama, Kec. Baturaja Timur, Kabupaten Ogan Komering Ulu, Sumatera Selatan 32121				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-29985987	1.048154913E+016					
PAWN SHOP SUMATERA SELATAN	Pegadaian UPC Pdg Selasa	711357583	1 review	5	Pawn shop in Palembang, South Sumatra	Psr. Padang Selasa, Jl. Putri Rambut Selako, Bukit Besar, Bukit Lama, Ilir Barat I, Palembang City, South Sumatra 30139				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-2989699	1047588413	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian UPC PTM Square	711321690				Central Building No. 201 PTM Square, Bandar Jaya, Lahat, Lahat Regency, South Sumatra 31414				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-4125343099999999	1041731428	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian - Upc Sudirman	734421072				Jl. Jenderal Sudirman, Ps. II Muara Enim, Kec. Muara Enim, Kabupaten Muara Enim, Sumatera Selatan 31355				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-2.9910586E+016	1047323844					
PAWN SHOP SUMATERA SELATAN	Pegadaian Mayor Ruslan	711364916				Jl. Mayor Salim Batubara No.608, Sekip Jaya, Kec. Kemuning, Kota Palembang, Sumatera Selatan 30114				Tuesday 7.30 am–3.00 pm Wednesday 7.30 am–3.00 pm Thursday 7.30 am–3.00 pm Friday 7.30 am–3.00 pm Saturday 7.30 am–3.00 pm Sunday Closed Monday 7.30 am–3.00 pm	-37604801	1035640475					
PAWN SHOP SUMATERA SELATAN	Pegadaian Talang Kelapa	711384178	8 reviews	4	Corporate office in Palembang, South Sumatra	ruko sentraland, Jl. Perumnas Talang Klp., Talang Klp., Kec. Alang-Alang Lebar, Kota Palembang, Sumatera Selatan 30961					-3.4202677E+016	1.042481704E+016					
PAWN SHOP SUMATERA SELATAN	Pegadaian Palima	711412397	8 reviews	3.9	Pawn shop in Palembang, South Sumatra	Jalan KOL. Haji Burlian No.168E, Karya Baru, Alang Alang Lebar, Karya Baru, Kec. Alang-Alang Lebar, Kota Palembang, Sumatera Selatan 30961					-3.6557459E+016	1037737279	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian UPC Alang-alang	71142397	1 review	1	Pawn shop in South Sumatra	Jl. SMB Km 12.5, Alang-alang Lebar, Bukit Baru, Ilir Barat I, Palembang City, South Sumatra 30154				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-3286219	1028822976	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian Uc Pasar Satelit	733323128	3 reviews	4	Pawn shop in Lubuklinggau, South Sumatra	Jl. Jendral Sudirman No.14, Utara II, Ps. Satelit, Kec. Lubuk Linggau Utara II, Kota Lubuklinggau, Sumatera Selatan 31623				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-2.9663734E+016	1047572472	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian UPC Bawah Kemang	713321510				Jl. M. Yamin No.25, Bawa Kemang, (Samping Komp. Pertamina), Anak Petai, Prabumulih Utara, Prabumulih City, South Sumatra 31121				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-29348272	1046847803					
PAWN SHOP SUMATERA SELATAN	Pegadaian UPC Pasar 16 Ilir	711824700				Komp Pasar 16 Ilir Lantai Basement No. 245-246, Kel. 16 Ilir, 3-4 Ulu, Seberang Ulu I, Palembang City, South Sumatra 30122				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-2973445	1047700699	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian UPC Muara Dua	735320290	1 review	5	Pawn shop in South Sumatra	Jl. Pasar Tengah No. 208 Muara Dua, East Simpang Sender, OKU Selatan, South Ogan Komering Ulu Regency, South Sumatra 32274				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-2.9749248E+016	1.047506272E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian Syariah. PT	717436125	1 review	5	Pawn shop in Palembang, South Sumatra	JL. Masjid Jamik, No. 11, Rangkui Pangkal Pinang Bangka belitung, Palembang, 33684					-2.9830746E+016	1047496188					
PAWN SHOP SUMATERA SELATAN	Pegadaian Ariodillah	711373376	2 reviews	4	Pawn shop in Palembang, South Sumatra	JL Ariodila, No. 4302 RT 31 RW 11, 20 Ilir IV, Ilir Timur 1, 20 Ilir D. III, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30128					-29934946	1.048167099E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian UPC Sukamaju	711824700				Jl. Mp. Mangkunegara No. 1055, Kec. Sukamaju, 9 Ilir, Ilir Timur II, Palembang City, South Sumatra 30114				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-29657241	1047408865	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian Baturaja	735327228				Jl. S. Parman No.195, RT.02/01, Kel. Kemalaraja, Kemelak Bindung Langit, Baturaja Timur, Ogan Komering Ulu Regency, South Sumatra 32111				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-2.9132958E+016	1.046937381E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian UPC Ariodillah	711350463	1 review	1	Pawn shop in South Sumatra	Jl. Komp Ariodhila Blok, Kec. IT II, 1 Ilir, Ilir Timur II, Palembang City, South Sumatra 30119				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-2.9689654E+016	1.047608813E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian UPC Siringagung	71142397				Pasar KM 5, Jl. H Burlian, Kios Lt 2, Suka Bangun, Sukarami, Palembang City, South Sumatra 30153				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-4.173568E+016	1.04227967E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian UPS Simpang Mawar	734451758				Jl. Kiemas Simpang Mawar No.81B, LK., Mandala, Tanjung Enim, Tanjung Enim, Muara Enim, Muara Enim Regency, South Sumatra 31616				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-2980359	1048162784					
PAWN SHOP SUMATERA SELATAN	Pegadaian UPC Anwar Sastro	711824700	4 reviews	2.5	Pawn shop in Palembang, South Sumatra	Jl. Anwar Sastro No. Kec. IB II, Siring Agung, Ilir Barat I, Palembang City, South Sumatra 30129				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-29474983	1.047323434E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian Martapura		4 reviews	5	Pawn shop in Martapura, South Sumatra	M8PW+PHR, Jl. Merdeka, Ps. Martapura, Kec. Martapura, Kabupaten Ogan Komering Ulu Timur, Sumatera Selatan 32313					-37598935	1.037578815E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian UPC Unsri	711357583				Jl. Sriwijaya Negara No., Kel. Bukit Besar ., Karang Anyar, Gandus, Palembang City, South Sumatra 30139				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-2.9681795E+016	1.047253249E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	PEGADAIAN Upc.Sentosa		6 reviews	3	Corporate office in Palembang, South Sumatra	2Q5V+X7X, Tangga Takat, Seberang Ulu II, Palembang City, South Sumatra 30111					-43131305	1.043463942E+016					
PAWN SHOP SUMATERA SELATAN	Pegadaian Tebat Agung		2 reviews	1	Pawn shop in South Sumatra	G3V7+R9F, Tebat Agung, Rambang Niru, Muara Enim Regency, South Sumatra 31172					-29561346	1047274834					
PAWN SHOP SUMATERA SELATAN	Pegadaian Cps Baturaja		2 reviews	5	Corporate office in South Sumatra	V5GC+9RF, Baturaja Lama, Baturaja Timur, Ogan Komering Ulu Regency, South Sumatra 32121					-2.9897276E+016	1.047542164E+016					
PAWN SHOP SUMATERA SELATAN	Pegadaian UPS Muara Dua	735327228				Depan Bank Btpn, Jl. Raya Ranau, Muara Dua, Bumi Agung, Warkuk Ranau Selatan, South Ogan Komering Ulu Regency, South Sumatra 32274				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-30443327	1047859845	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian UPC Pendopo	730621643				Jl. Raya Pendopo Bengkulu, Dekat Simpang Jati, Anak Petai, Pagaralam, Prabumulih City, South Sumatra 31121				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-2.9800729E+016	1.047543773E+016					
PAWN SHOP SUMATERA SELATAN	Pegadaian PT Persero	735451252				JL. Jend Sudirman, Bl X/594, Sari Guna, Belitang Sumatera Selatan, Kabupaten Ogan Komering Ulu Timur, Sumatera Selatan 32385					-4816126	104158225	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian Syariah Singkut	85377902004	2 reviews	5	Financial institution in Jambi	Jl. Lintas Utama Sumatera No.Km. 09, Ps. Singkut, Kec. Sarolangun, Kabupaten Sarolangun, Jambi 37483	https://pegadaiansyariah.co.id/web/			Tuesday 7.30 am–3.00 pm Wednesday 7.30 am–3.00 pm Thursday 7.30 am–3.00 pm Friday 7.30 am–3.00 pm Saturday 7.30 am–12.30 pm Sunday Closed Monday 7.30 am–3.00 pm	-29820542	1047641303	https://www.instagram.com/pegadaiansyariahpusat/	https://www.facebook.com/PegadaianSyariahPusat			
PAWN SHOP SUMATERA SELATAN	Pegadaian - Upc Gunung Megang	711361529	3 reviews	2.7	Second hand store in South Sumatra	GVV2+6C8, JL. Raya, Gn. Megang Dalam, Kec. Gn. Megang, Kabupaten Muara Enim, Sumatera Selatan 31352					-30081518	1047465285	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Pegadaian. PT Persero	731321690				Jl. May Ruslan No.11, Ps. Baru, Kec. Lahat, Kabupaten Lahat, Sumatera Selatan 31419					-3422987	104204715	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Perum Pegadaian - UPC Pasar 26 Ilir	711317731				Jl. Mujahidin No.148, 22 Ilir, Kec. Bukit Kecil, Kota Palembang, Sumatera Selatan 30113					-3.7775682E+016	1029511728					
PAWN SHOP SUMATERA SELATAN	Pegadaian Manna	73923450	13 reviews	4.6	Pawn shop in Bengkulu	Jl. Sersan M Thoha No.111, Ketapang Besar, Manna, Padang Niur, Kota Manna, South Bengkulu Regency, Bengkulu 38516				Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm	-3.753769E+016	1038016504	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP SUMATERA SELATAN	Upc tebat agung					G3V7+9FW, Tebat Agung, Rambang Niru, Muara Enim Regency, South Sumatra 31172					-407335	10469317					
PAWN SHOP SUMATERA UTARA	Pegadaian Kantor Wilayah I Medan	614567247	33 reviews	4.2	Pawn shop in Medan, North Sumatra	Jl. Pegadaian No.112, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151				Tuesday 8.00 am–5.00 pm Wednesday 8.00 am–5.00 pm Thursday 8.00 am–5.00 pm Friday 8.00 am–5.00 pm Saturday Closed Sunday Closed Monday 8.00 am–5.00 pm	35843757	986821952	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
