Source.Name,Name,Mobile Number,Review Count,Rating,Catagory,Address,Website,Email Id,PlusCode,Closing Hours,latitude,latitude_1,Instagram Profile,Facebook Profile,Linkedin Profile,Twitter Profile,Images Folder,Kecamatan,Kelurahan
PAWN SHOP SULAWESI SELATAN,Pegadaian UPC Manisa,42193589.0,1 review,4.0,Pawn shop in South Sulawesi,"Jl. Poros Parepare, Rappang, Maritengngae, Sidenreng Rappang Regency, South Sulawesi 91611",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-51663996.0,1.19449744e+16,,,,,,Maritengngae,Rappang
PAWN SHOP SULAWESI SELATAN,Pegadaian UPC Lajoa,48421487.0,,,,"Jl. Sungai Walanae, Lajoa, Watansoppeng, Kota Makassar, Sulawesi Selatan 90861",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-52070286.0,1.194677202e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Watansoppeng,Lajoa
PAWN SHOP SULAWESI SELATAN,Pegadaian Tarakan,,2 reviews,4.5,"Pawn shop in Makassar, South Sulawesi","Jl. Tarakan No.65, Malimongan, Kec. Wajo, Kota Makassar, Sulawesi Selatan 90165",,,,,-3.9341636e+16,1.198005181e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Wajo,Malimongan
PAWN SHOP SULAWESI SELATAN,Pegadaian UPC Cambaya,,10 reviews,3.6,Pawn shop in South Sulawesi,"Jl. Poros Pallangga No.63, Bontoala, Kec. Pallangga, Kabupaten Gowa, Sulawesi Selatan 92112",,,,,-51691993.0,1194219996.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Pallangga,Bontoala
PAWN SHOP SULAWESI SELATAN,Pegadaian Unit Pasar Baranti,42194183.0,1 review,5.0,Pawn shop in South Sulawesi,"5Q7J+V25, Jl. Poros Pinrang Rappang, Passeno, Kec. Baranti, Kabupaten Sidenreng Rappang, Sulawesi Selatan 91652",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-51959525.0,1194610561.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Baranti,Passeno
PAWN SHOP SULAWESI SELATAN,Pegadaian Baddoka,,,,,"WG27+P34, Pai, Biringkanaya, Makassar City, South Sulawesi 90242",,,,"Tuesday 7.30 am–3.00 pm Wednesday 7.30 am–3.00 pm Thursday 7.30 am–3.00 pm Friday 7.30–11.30 am, 1.00–3.00 pm Saturday 7.30 am–12.30 pm Sunday Closed Monday 7.30 am–3.00 pm",-51478208.0,1.194238107e+16,,,,,,Biringkanaya,Pai
PAWN SHOP SULAWESI SELATAN,Pegadaian Rappang,42193589.0,,,,"Jl. A.P. Pettarani No.12, Timoreng Panua, Sidrap, Sidenreng Rappang Regency, South Sulawesi 91651",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-51195911.0,1.194116472e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Sidrap,Timoreng Panua
PAWN SHOP SULAWESI SELATAN,Pegadaian UPS Soreang,8194242221.0,,,,"Jl. Poros Soreang, Tamalate, Galesong Utara, Takalar Regency, South Sulawesi 92554",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-52156489.0,1194489833.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Galesong Utara,Tamalate
PAWN SHOP SULAWESI SELATAN,Pegadaian Malaka,,2 reviews,4.0,Pawn shop in South Sulawesi,"MV4P+HVQ, Lapajung, Lalabata, Soppeng Regency, South Sulawesi 90811",,,,Tuesday 7.30 am–3.00 am Wednesday 7.30 am–3.00 am Thursday 7.30 am–3.00 am Friday 7.30 am–3.00 am Saturday 7.30 am–3.00 am Sunday Closed Monday 7.30 am–3.00 am,-43435917.0,119887227.0,,,,,,Lalabata,Lapajung
PAWN SHOP SULAWESI SELATAN,Pegadaian Syariah UPC Pattalassang,,8 reviews,4.0,Pawn shop in South Sulawesi,"QG96+328, Jl. Malino, Bontomanai, Kec. Bontomarannu, Kabupaten Gowa, Sulawesi Selatan 92171",,,,,-52323411.0,1.195100843e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Bontomarannu,Bontomanai
PAWN SHOP SULAWESI SELATAN,Pegadaian UPC Racing Center,411446622.0,4 reviews,2.8,"Pawn shop in Makassar, South Sulawesi","Jl. Racing Centre ll, Karampuang, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90222",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-5.1458621e+16,1194470482.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Makassar,Karampuang
PAWN SHOP SULAWESI SELATAN,Pegadaian UPC Siwa,,6 reviews,5.0,Pawn shop in South Sulawesi,"7CX8+FFW, Bulete, Pitumpanua, Wajo Regency, South Sulawesi 90992",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–3.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-37012699.0,1204162111.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Pitumpanua,Bulete
PAWN SHOP SULAWESI SELATAN,Pegadaian UPC Ujung Pandang Ba,411447083.0,3 reviews,3.7,"Pawn shop in Makassar, South Sulawesi","Jl. Upg Baru No.39, Pattunuang, Wajo, Makassar City, South Sulawesi 90211",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-51284311.0,1.194085099e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Wajo,Pattunuang
PAWN SHOP SULAWESI SELATAN,Pegadaian UPC Banta Bantaeng,411850050.0,,,,"Jl. Wijaya Kusuma No.1, Banta-Bantaeng, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90851",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-515951.0,1.194243994e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Makassar,Banta-Bantaeng
PAWN SHOP SULAWESI SELATAN,Pegadaian UPC Sukamaju,4732311278.0,2 reviews,4.5,Pawn shop in South Sulawesi,"Jl. Pramuka, Kel. Sukamaju, Kec. Sukamaju, Salulemo, Sukamaju, North Luwu Regency, South Sulawesi 92963",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-2.5965785e+16,1.204694282e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Sukamaju,Sukamaju
PAWN SHOP SULAWESI SELATAN,GADAI MAS UNIT SUKAMAJU,85255086763.0,13 reviews,4.7,Pawn shop in South Sulawesi,"Dekat SDN 152, Jl. Pramuka, Sukamaju, Kec. Sukamaju, Kabupaten Luwu Utara, Sulawesi Selatan 92963",,,,Tuesday 8.00 am–4.00 pm Wednesday 8.00 am–4.00 pm Thursday 8.00 am–4.00 pm Friday 8.00 am–4.00 pm Saturday 8.00 am–1.00 pm Sunday Closed Monday 8.00 am–4.00 pm,-2.6030388e+16,1204659359.0,,,,,,Sukamaju,Sukamaju
PAWN SHOP SULAWESI SELATAN,Pegadaian Pasar Mini,81110662666.0,4 reviews,4.8,Pawn shop in South Sulawesi,"Jl. Masjid Raya No.28, Siengkang, Kec. Tempe, Kabupaten Wajo, Sulawesi Selatan 90911",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-41378384.0,1.200318682e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Tempe,Siengkang
PAWN SHOP SULAWESI SELATAN,Pegadaian UPC Tomoni,474321581.0,2 reviews,3.0,Pawn shop in South Sulawesi,"Jl. Trans Sulawesi, Desa Tomoni, Tomoni, Mandiri, Tomoni, East Luwu Regency, South Sulawesi 92972",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-2.5062627e+16,1.208053196e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Tomoni,Tomoni
PAWN SHOP SULAWESI SELATAN,SENTRAL GADAI 4,85242903055.0,,,,"Jl. Kemakmuran No.04, Mappasaile, Kec. Pangkajene, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan 90617",,,,Tuesday 8.00 am–10.00 pm Wednesday 8.00 am–8.00 pm Thursday 8.00 am–10.00 pm Friday 8.00 am–10.00 pm Saturday 8.00 am–10.00 pm Sunday 8.00 am–10.00 pm Monday 8.00 am–10.00 pm,-4834118800000001.0,1.195469183e+16,,,,,,Pangkajene,Mappasaile
PAWN SHOP SULAWESI SELATAN,Pegadaian UPC Marawi,421921075.0,,,,"Jl. Poros Pinrang Rappang (Pahlawan), Passeno, Pinrang, Kabupaten Sidenreng Rappang, Sulawesi Selatan 91212",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-3.8362204e+16,1197812777.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Pinrang,Passeno
PAWN SHOP SULAWESI SELATAN,Pegadaian UPC Katangka,411883555.0,6 reviews,2.7,Pawn shop in South Sulawesi,"Jl. Syech Yusuf No.1, Katangka, Kec. Somba Opu, Kabupaten Gowa, Sulawesi Selatan 92112",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-51706578.0,1194511624.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Somba Opu,Katangka
PAWN SHOP SULAWESI SELATAN,Pegadaian UPC Pekkabata Polewa,4282410801.0,,,,"Jl. Pemuda No.6, Tapporang, Polewali Mamasa, Pinrang Regency, South Sulawesi 91253",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-51904217.0,1.194507099e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Polewali Mamasa,Tapporang
PAWN SHOP SULAWESI SELATAN,PT.Pegadaian(Persero) Upc Palattae,85245749292.0,2 reviews,4.5,Pawn shop in South Sulawesi,"24G7+MJJ, Jl. A. Page, Palattae, Kec. Kahu, Kabupaten Bone, Sulawesi Selatan 92767",,,,Tuesday 8.00 am–3.30 pm Wednesday 8.00 am–3.30 pm Thursday 8.00 am–3.30 pm Friday 8.00 am–3.30 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.30 pm,-3.6450037e+16,1196499162.0,,,,,,Kahu,Palattae
PAWN SHOP SULAWESI SELATAN,Pegadaian UPC Tamalate,411454994.0,1 review,1.0,"Pawn shop in Makassar, South Sulawesi","Jl. Bonto Daeng Ngirate No.20, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90156",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-49732839.0,1.201139955e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Rappocini,Bonto Makkio
PAWN SHOP SULAWESI SELATAN,Pegadaian UPC Pasar Strl Takal,418324091.0,1 review,5.0,Pawn shop in South Sulawesi,"Jalan Komplek Pasar Sentral Takalar, Kallabilang, Pattallassang, Bajeng, Kec. Pattallassang, Kabupaten Takalar, Sulawesi Selatan 92254",,,,"Tuesday 7.30 am–12.00 pm, 1.00–3.00 pm Wednesday 7.30 am–12.00 pm, 1.00–3.00 pm Thursday 7.30 am–12.00 pm, 1.00–3.00 pm Friday 7.30–11.30 am, 1.00–3.00 pm Saturday 7.30 am–12.30 pm Sunday Closed Monday 7.30 am–12.00 pm, 1.00–3.00 pm",-5167339699999999.0,1.194443851e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Pattallassang,Bajeng
PAWN SHOP SULAWESI SELATAN,TITIP GADAI ELECTRONIK (NANANG KOMPUTER),,6 reviews,4.5,"Electronics store in Makassar, South Sulawesi","VGPG+HM6, Jl. Poros Hartako, Sudiang Raya, Kec. Biringkanaya, Kota Makassar, Sulawesi Selatan 90562",,,,,-54170535.0,1194415249.0,,,,,,Biringkanaya,Sudiang Raya
PAWN SHOP SULAWESI SELATAN,Agen Pegadaian Rusti,81342411416.0,6 reviews,5.0,Financial institution in South Sulawesi,"Jl. A. Manginda, Djaja, Siwa, Kec. Pitumpanua, Kabupaten Wajo, Sulawesi Selatan 90992",,,,Tuesday 8.00 am–6.00 pm Wednesday 8.00 am–6.00 pm Thursday 8.00 am–6.00 pm Friday 8.00 am–6.00 pm Saturday 8.00 am–1.00 pm Sunday Closed Monday 8.00 am–6.00 pm,-5.1135989e+16,1195266111.0,,https://www.facebook.com/rusty.selle.5,,,,Pitumpanua,Siwa
PAWN SHOP SULAWESI SELATAN,PT. Pegadaian Syariah,,1 review,5.0,Pawn shop in South Sulawesi,"6J6X+4C8, Penrang, Watang Sawitto, Pinrang Regency, South Sulawesi 91213",,,,Tuesday 8.00 am–5.00 pm Wednesday 8.00 am–5.00 pm Thursday 8.00 am–5.00 pm Friday 8.00 am–5.00 pm Saturday Closed Sunday Closed Monday 8.00 am–5.00 pm,-3.7896993e+16,1.19648566e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Watang Sawitto,Penrang
PAWN SHOP SULAWESI SELATAN,Pawnshops Pasar Dongi,,5 reviews,4.6,Pawn shop in South Sulawesi,"5X2C+7M2, Dongi, Pitu Riawa, Sidenreng Rappang Regency, South Sulawesi 91683",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–3.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-3.8493896e+16,1199716313.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Pitu Riawa,Dongi
PAWN SHOP SULAWESI SELATAN,Pegadaian UPC Baddoka,4115412649.0,2 reviews,2.0,"Pawn shop in Makassar, South Sulawesi","Ruko Square Jl. Perintis Kemerdekaan No.2, Tamalanrea, Makassar, Kota Makassar, Sulawesi Selatan 90245",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-5127059099999999.0,1.19502779e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Makassar,Tamalanrea
PAWN SHOP SULAWESI SELATAN,GadaiMAS Rappang,81127004534.0,(117),5.0,Corporate office in South Sulawesi,"5R5F+RHF, Jl. Poros Sidrap Endrekang Tator, Rappang, Kec. Panca Rijang, Kabupaten Sidenreng Rappang, Sulawesi Selatan 91651",https://gadaimas.com/,,,Tuesday 8.00 am–4.00 pm Wednesday 8.00 am–4.00 pm Thursday 8.00 am–4.00 pm Friday 8.00 am–4.00 pm Saturday 8.00 am–1.00 pm Sunday Closed Monday 8.00 am–4.00 pm,-5207729.0,1.194572703e+16,https://www.instagram.com/gadai.mas/,https://www.facebook.com/ptgadaimas,,,,Panca Rijang,Rappang
PAWN SHOP SULAWESI SELATAN,Pegadaian UPC Maricaya,4117452706.0,,,,"Pasar Maricaya Stand 14, Jl. Veteran Selatan, Mandala, Makassar, Makassar City, South Sulawesi 90141",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-3.8404289e+16,1198239263.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Makassar,Mandala
PAWN SHOP SULAWESI SELATAN,GADAI MAS Tanru Tedong,,34 reviews,5.0,Corporate office in South Sulawesi,"Jl. Sengkang No.111, Kalosi, Kec. Duapitue, Kabupaten Sidenreng Rappang, Sulawesi Selatan 91681",http://www.gadaimas.com/,,,Tuesday 8.00 am–4.00 pm Wednesday 8.00 am–4.00 pm Thursday 8.00 am–4.00 pm Friday 8.00 am–4.00 pm Saturday 8.00 am–1.00 pm Sunday Closed Monday 8.00 am–4.00 pm,-51582362.0,1.194229236e+16,https://www.instagram.com/gadaimas_tanrutedong,https://www.facebook.com/ptgadaimas,,,,Duapitue,Kalosi
PAWN SHOP SULAWESI SELATAN,PEGADAIAN UPS.SIDRAP,85145638252.0,1 review,5.0,Corporate office in South Sulawesi,"3QJJ+9M7, Jl. Poros Palopo - Makassar, Lekessi, Kec. Maritengngae, Kabupaten Sidenreng Rappang, Sulawesi Selatan 91611",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.30 pm Sunday Closed Monday 8.00 am–3.00 pm,-3.8954314e+16,1.200076014e+16,,,,,,Maritengngae,Lekessi
PAWN SHOP SULAWESI SELATAN,Pegadaian Nipa-Nipa,,7 reviews,3.3,"Pawn shop in Makassar, South Sulawesi","Jl. AMD No.23, Manggala, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90235",,,,,-3.9190865e+16,1.197816633e+16,,,,,,Manggala,Manggala
PAWN SHOP SULAWESI SELATAN,Pegadaian UPS Psr Baru,81355595270.0,,,,"Jl. W.R. Supratman, Komp. Pasar Baru K 35-54, Parang Tambung, Makassar, Makassar City, South Sulawesi 90111",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-51671019.0,1194950571.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Makassar,Parang Tambung
PAWN SHOP SULAWESI SELATAN,Pegadaian UPC segeri,41021061.0,1 review,4.0,Pawn shop in South Sulawesi,"Jl. Poros Segeri-Pare, Benteng, Pangkep, Pangkajene and Islands Regency, South Sulawesi 90655",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-51811976.0,1194218034.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Pangkep,Benteng
PAWN SHOP SULAWESI SELATAN,PT. Pegadaian Persero,411457437.0,3 reviews,4.3,"Pawn shop in Makassar, South Sulawesi","Jl. Maccini Tengah Lrg. IV No.1, Maccini Parang, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90144",https://www.pegadaian.co.id/,,,,-46288785.0,1196151426.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Makassar,Maccini Parang
PAWN SHOP SULAWESI SELATAN,Airaphone - Titip gadai Elektronik,85397739554.0,13 reviews,4.6,"Pawn shop in Makassar, South Sulawesi","Jalan Sunu Raya Komplek Unhas No.1, Suangga, Tallo, Suangga, Kec. Tallo, Kota Makassar, Sulawesi Selatan 90215",,,,Tuesday 9.00 am–9.00 pm Wednesday 9.00 am–9.00 pm Thursday 9.00 am–9.00 pm Friday 9.00 am–9.00 pm Saturday 9.00 am–9.00 pm Sunday Closed Monday 9.00 am–9.00 pm,-51384158.0,1.194310729e+16,,,,,,Tallo,Suangga
PAWN SHOP SULAWESI SELATAN,Pegadaian UPC Pangsid,42191293.0,,,,"Jl. Jnd. Sudirman No.114, Pangkajene, Pangkajene, Sidrap, Sidenreng Rappang Regency, South Sulawesi 91611",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-51216059.0,1194317085.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Sidrap,Pangkajene
PAWN SHOP SULAWESI SELATAN,Pegadaian UPC Rantepao Kota,42321651.0,3 reviews,2.3,Pawn shop in South Sulawesi,"Jl. Merdeka, Singki', Kec. Rantepao, Kabupaten Toraja Utara, Sulawesi Selatan 91831",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-39266565.0,1197961382.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Rantepao,Singki'
PAWN SHOP SULAWESI SELATAN,Pegadaian - UPS Pangkajene,42191397.0,,,,"Jl. Amdi Makasau No.56 Pangkajene Sidrap, Laleng Bata, Sidrap, Pinrang Regency, South Sulawesi 91211",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-2.9714013e+16,1.198973337e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Sidrap,Laleng Bata
PAWN SHOP SULAWESI SELATAN,Pegadaian Selayar,41421617.0,2 reviews,3.0,Pawn shop in South Sulawesi,"Jl. Kenari No.9, Bontobangung, Bontoharu, Selayar Islands Regency, South Sulawesi 92812",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-3.7843126e+16,1.196542402e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Bontoharu,Bontobangung
PAWN SHOP SULAWESI SELATAN,kantor pegadaian upc.pasar baru cilallang,,2 reviews,3.0,Bank in South Sulawesi,"M8HV+7JJ, Cilallang, Kamanre, Luwu Regency, South Sulawesi 91994",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-6.1456844e+16,1.204530456e+16,,,,,,Kamanre,Cilallang
PAWN SHOP SULAWESI SELATAN,Agen Pegadaian Rappang - Ika Fitria Kein Cell,81343855957.0,1 review,5.0,Financial institution in South Sulawesi,"5R5Q+M5X, Bulo Wattang, Panca Rijang, Sidenreng Rappang Regency, South Sulawesi 91651",,,,Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm Monday 8.00 am–9.00 pm,-38408737.0,1198380364.0,,,,,,Panca Rijang,Bulo Wattang
PAWN SHOP SULAWESI SELATAN,Gadai Syariah Andi Tonro,85399888804.0,5 reviews,3.8,"Financial institution in Makassar, South Sulawesi","Jl. Andi Tonro No.59, Pa'baeng-Baeng, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90223",https://gadaisyariahsolusibersama.id/,,,Tuesday 8.00 am–10.00 pm Wednesday 8.00 am–10.00 pm Thursday 8.00 am–10.00 pm Friday 8.00 am–10.00 pm Saturday 8.00 am–9.00 pm Sunday Closed Monday 8.00 am–10.00 pm,-51717337.0,1194243606.0,https://www.instagram.com/gadaisyariah_anditonromks/,https://www.facebook.com/Gsmakassar1/,,,,Tamalate,Pa'Baeng-Baeng
PAWN SHOP SULAWESI SELATAN,Pegadaian Sentral Syariah,85100418135.0,1 review,1.0,"Pawn shop in Makassar, South Sulawesi","VC96+HRF, Jl. Dr. Wahidin Sudirohusodo, Malimongan, Kec. Wajo, Kota Makassar, Sulawesi Selatan",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–1.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-5131050999999999.0,1194120475.0,,,,,,Wajo,Malimongan
PAWN SHOP SULAWESI SELATAN,Pegadaian UPS Pattalassang,81342073511.0,,,,"Komp. Pasar Pattalassang, Dusun Burung2 Ling, Sangngin, Pattalasang, Kampala, Sinjai Timur, Gowa, South Sulawesi 92671",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-51658988.0,1202166519.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Sinjai Timur,Kampala
PAWN SHOP SULAWESI SELATAN,Pegadaian UPC Tinumbu,411583719.0,,,,"Jl. Tinumbu Raya No.46, Balangnipa, Sinjai Utara, Sinjai Regency, South Sulawesi 92614",,,,Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed Monday 8.00 am–3.00 pm,-5145737899999999.0,1.194203194e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Sinjai Utara,Balangnipa
